state,county,cases,year,fips,prcp,avtemp,str_year,size
Montana,Cascade County,2,2010,30013,560.8000630910773,6.23320683077762,pop2010,81506
Montana,Chouteau County,0,2010,30015,489.48446132937534,6.273569704708706,pop2010,5811
Montana,Custer County,0,2010,30017,489.4699555354332,6.61506113365515,pop2010,11699
Montana,Daniels County,0,2010,30019,461.196774603396,3.7583561245276003,pop2010,1742
Montana,Dawson County,0,2010,30021,491.6019421767274,5.5500118052073235,pop2010,8930
Montana,Deer Lodge County,1,2010,30023,668.9594563328942,3.2401744355411495,pop2010,9297
Montana,Fallon County,0,2010,30025,466.72283060410444,5.787494494634516,pop2010,2891
Montana,Fergus County,0,2010,30027,542.3790478563371,6.195299167521152,pop2010,11578
Montana,Flathead County,1,2010,30029,1000.7835170906338,4.374384065404808,pop2010,90902
Montana,Gallatin County,0,2010,30031,723.8856922898974,4.325633647352723,pop2010,89599
Montana,Garfield County,0,2010,30033,553.8734917068925,6.233343172128875,pop2010,1186
Montana,Glacier County,0,2010,30035,684.1195107293621,4.153734764339329,pop2010,13447
Montana,Golden Valley County,0,2010,30037,502.6689268530869,6.718639638365769,pop2010,883
Montana,Granite County,0,2010,30039,650.1153024763069,4.1477634190713,pop2010,3073
Montana,Hill County,0,2010,30041,421.7199802807665,4.628519731190702,pop2010,16142
Montana,Jefferson County,0,2010,30043,530.8264044147649,4.6618983888462795,pop2010,11410
Montana,Judith Basin County,0,2010,30045,662.2279327769338,5.250836929789296,pop2010,2062
Montana,Lake County,0,2010,30047,884.3321830426443,6.211794389963926,pop2010,28785
Montana,Lewis and Clark County,0,2010,30049,578.9433975588296,4.871921697868433,pop2010,63590
Montana,Liberty County,0,2010,30051,425.29866466445,5.186977742654592,pop2010,2354
Montana,Lincoln County,0,2010,30053,870.1514737094406,5.371974814895296,pop2010,19681
Montana,McCone County,0,2010,30055,537.8271534084045,5.511342955127205,pop2010,1734
Montana,Madison County,0,2010,30057,648.7999494337216,4.114401927251375,pop2010,7683
Montana,Meagher County,0,2010,30059,669.3509765625,4.168106648184004,pop2010,1890
Montana,Mineral County,0,2010,30061,970.4263553797641,5.694550207842176,pop2010,4211
Montana,Missoula County,0,2010,30063,853.4964422928659,5.438397445427744,pop2010,109425
Montana,Musselshell County,0,2010,30065,513.3325913592083,7.4740330286142305,pop2010,4548
Montana,Park County,0,2010,30067,743.762313079834,3.827992183621973,pop2010,15586
Montana,Petroleum County,0,2010,30069,444.91909385973565,7.262660425299136,pop2010,492
Montana,Phillips County,0,2010,30071,452.8218509430581,5.295415901123209,pop2010,4266
Montana,Pondera County,0,2010,30073,468.3370522709216,5.4274146960953535,pop2010,6172
Montana,Powder River County,0,2010,30075,468.5288214199785,7.316736098648845,pop2010,1728
Montana,Powell County,0,2010,30077,708.5062575958177,4.2331365070016576,pop2010,7017
Montana,Prairie County,0,2010,30079,454.6274302132825,5.81074372354346,pop2010,1189
Montana,Ravalli County,0,2010,30081,819.0712724615026,4.698752896377334,pop2010,40325
Montana,Richland County,0,2010,30083,547.9926223342483,5.467734906480119,pop2010,9738
Montana,Roosevelt County,0,2010,30085,505.89078606499567,4.678954395982954,pop2010,10438
Montana,Rosebud County,0,2010,30087,464.0556673322405,6.990115167358504,pop2010,9266
Montana,Sanders County,0,2010,30089,854.7618096886986,6.22377892087403,pop2010,11395
Montana,Sheridan County,0,2010,30091,496.8211950100323,4.171015361877025,pop2010,3373
Montana,Silver Bow County,0,2010,30093,546.3072209433903,3.8314299034693886,pop2010,34239
Montana,Stillwater County,0,2010,30095,483.0056726504595,6.790414524240753,pop2010,9111
Montana,Sweet Grass County,0,2010,30097,579.3631171709226,5.9201581751220616,pop2010,3613
Montana,Teton County,0,2010,30099,460.7950232163915,5.381035467363754,pop2010,6078
Montana,Toole County,0,2010,30101,428.47682283362565,5.176691949888847,pop2010,5342
Montana,Treasure County,0,2010,30103,473.39519268899994,7.301397344684074,pop2010,719
Montana,Valley County,0,2010,30105,427.80178452822497,4.592057898924942,pop2010,7367
Montana,Wheatland County,0,2010,30107,506.12028936692224,5.828839157834465,pop2010,2158
Montana,Wibaux County,0,2010,30109,529.7097226899245,5.485911786967311,pop2010,1006
Montana,Yellowstone County,0,2010,30111,466.62101758816544,7.774951133893166,pop2010,148398
Nebraska,Adams County,0,2010,31001,732.8030679876155,10.336196552623402,pop2010,31333
Nebraska,Antelope County,0,2010,31003,825.5384017096626,8.760638627741072,pop2010,6658
Nebraska,Arthur County,0,2010,31005,633.8675896780832,9.266291320323944,pop2010,464
Nebraska,Banner County,0,2010,31007,445.5233610778296,8.903890449459814,pop2010,698
Nebraska,Blaine County,0,2010,31009,855.5515882703993,9.460566490415543,pop2010,472
Nebraska,Boone County,0,2010,31011,764.5140890370244,9.16920506850533,pop2010,5496
Nebraska,Box Butte County,0,2010,31013,500.996451293223,8.65340925250533,pop2010,11293
Nebraska,Boyd County,0,2010,31015,882.1861884707496,8.655075391133627,pop2010,2100
Nebraska,Brown County,0,2010,31017,723.4025118267117,9.496689029674434,pop2010,3144
Nebraska,Buffalo County,0,2010,31019,704.9089035406346,9.905431921889143,pop2010,46174
Nebraska,Burt County,0,2010,31021,960.0105333830181,9.09826976374576,pop2010,6838
Nebraska,Butler County,0,2010,31023,807.5349449744591,9.709987734700297,pop2010,8370
Nebraska,Cass County,0,2010,31025,980.6208172233737,10.463068066811076,pop2010,25254
Nebraska,Cedar County,0,2010,31027,908.1059504737539,8.717718329311403,pop2010,8829
Nebraska,Chase County,0,2010,31029,651.911543004653,10.411951597999124,pop2010,3963
Nebraska,Cherry County,0,2010,31031,633.1200966794266,8.963331105872097,pop2010,5715
Nebraska,Cheyenne County,0,2010,31033,512.6501066646474,9.405596488299855,pop2010,9961
Nebraska,Clay County,0,2010,31035,758.9898868907582,10.379722985354336,pop2010,6542
Nebraska,Colfax County,0,2010,31037,853.8128998245018,9.313628625178684,pop2010,10539
Nebraska,Cuming County,0,2010,31039,997.792968079284,8.859638727628267,pop2010,9144
Nebraska,Custer County,0,2010,31041,783.3319993007331,9.263259960692606,pop2010,10913
Nebraska,Dakota County,0,2010,31043,785.1266698592748,8.930292838659042,pop2010,21029
Nebraska,Dawes County,0,2010,31045,538.1757208614026,8.768335625276727,pop2010,9172
Nebraska,Dawson County,0,2010,31047,765.0592954758315,10.013860401354338,pop2010,24354
Nebraska,Deuel County,0,2010,31049,491.8760005070613,9.938147471501278,pop2010,1937
Nebraska,Dixon County,0,2010,31051,868.182073081412,8.706718502975091,pop2010,5970
Nebraska,Dodge County,0,2010,31053,898.7600010463169,9.500679061526345,pop2010,36701
Nebraska,Douglas County,3,2010,31055,892.0832697088068,10.266335608742454,pop2010,518594
Nebraska,Dundy County,0,2010,31057,553.4772917429606,10.819445543819004,pop2010,2008
Nebraska,Fillmore County,0,2010,31059,675.5977256081321,10.612354170192372,pop2010,5889
Nebraska,Franklin County,0,2010,31061,855.252160505815,10.61097870089791,pop2010,3231
Nebraska,Frontier County,0,2010,31063,640.4318492314587,10.196668958010738,pop2010,2753
Nebraska,Furnas County,0,2010,31065,641.028555063101,10.791437460825993,pop2010,4954
Nebraska,Gage County,0,2010,31067,871.4540807088216,10.687497242291768,pop2010,22286
Nebraska,Garden County,0,2010,31069,588.128274957065,9.142579598262392,pop2010,2078
Nebraska,Garfield County,0,2010,31071,807.2214152018229,8.84250632199374,pop2010,2041
Nebraska,Gosper County,0,2010,31073,654.4478585379464,10.180799416133336,pop2010,2048
Nebraska,Grant County,0,2010,31075,635.0302256114447,8.720859427950275,pop2010,612
Nebraska,Greeley County,0,2010,31077,728.2303365071615,9.178811613718668,pop2010,2544
Nebraska,Hall County,0,2010,31079,749.1259593000316,10.209979847224071,pop2010,58797
Nebraska,Hamilton County,0,2010,31081,717.6645114037299,10.260631674079486,pop2010,9127
Nebraska,Harlan County,0,2010,31083,788.617617520419,10.7430776682767,pop2010,3427
Nebraska,Hayes County,0,2010,31085,723.9661598205566,10.195139135633196,pop2010,960
Nebraska,Hitchcock County,0,2010,31087,648.3947114210862,10.889669060707092,pop2010,2893
Nebraska,Holt County,0,2010,31089,844.3668607445065,8.74345074605816,pop2010,10451
Nebraska,Hooker County,0,2010,31091,684.3668232266865,9.16861111020285,pop2010,734
Nebraska,Howard County,0,2010,31093,688.6928398825905,9.901723493229259,pop2010,6265
Nebraska,Jefferson County,0,2010,31095,817.1422750299627,10.787558718161149,pop2010,7534
Nebraska,Johnson County,0,2010,31097,914.6921742757162,10.544867340723673,pop2010,5216
Nebraska,Kearney County,0,2010,31099,780.0853736877441,10.316655206680299,pop2010,6497
Nebraska,Keith County,0,2010,31101,596.1582632464563,9.863269982937567,pop2010,8359
Nebraska,Keya Paha County,0,2010,31103,677.6101731520432,8.945358675769251,pop2010,821
Nebraska,Kimball County,0,2010,31105,519.0554154713949,8.535052395529217,pop2010,3827
Nebraska,Knox County,0,2010,31107,934.7536686024768,8.819730302120776,pop2010,8668
Nebraska,Lancaster County,3,2010,31109,896.2904616135818,10.389273342719445,pop2010,286134
Nebraska,Lincoln County,0,2010,31111,749.8158270746684,9.590431663915693,pop2010,36267
Nebraska,Logan County,0,2010,31113,810.576249556108,9.207332827828147,pop2010,768
Nebraska,Loup County,0,2010,31115,849.7759590534249,9.118032002689862,pop2010,626
Nebraska,McPherson County,0,2010,31117,792.1766424179077,9.26342836022377,pop2010,538
Nebraska,Madison County,0,2010,31119,796.2170907918689,8.876359226634202,pop2010,34950
Nebraska,Merrick County,0,2010,31121,723.0281331380208,10.463621164957683,pop2010,7854
Nebraska,Morrill County,0,2010,31123,509.1839392195532,9.310782304573884,pop2010,5040
Nebraska,Nance County,0,2010,31125,724.2092189788818,9.90065947175026,pop2010,3729
Nebraska,Nemaha County,0,2010,31127,910.6850806064293,10.816808059567311,pop2010,7247
Nebraska,Nuckolls County,0,2010,31129,734.0028409090909,10.693538329818033,pop2010,4507
Nebraska,Otoe County,0,2010,31131,950.6653547190657,10.533178454697735,pop2010,15758
Nebraska,Pawnee County,0,2010,31133,953.0598486698035,10.810953284754898,pop2010,2775
Nebraska,Perkins County,0,2010,31135,658.3815023422242,10.115726560354233,pop2010,2987
Nebraska,Phelps County,0,2010,31137,764.8865894990809,10.199827407388126,pop2010,9185
Nebraska,Pierce County,0,2010,31139,831.2051627866683,8.866919773881154,pop2010,7261
Nebraska,Platte County,0,2010,31141,816.9694413514895,9.43272199363352,pop2010,32268
Nebraska,Polk County,0,2010,31143,761.080151913771,9.868651148098618,pop2010,5389
Nebraska,Red Willow County,0,2010,31145,619.1774101257324,10.666951647826604,pop2010,11052
Nebraska,Richardson County,0,2010,31147,961.0692763730704,11.008062224790274,pop2010,8343
Nebraska,Rock County,0,2010,31149,843.4031447422358,8.784422797921263,pop2010,1524
Nebraska,Saline County,0,2010,31151,699.2686365300959,10.57774719324979,pop2010,14231
Nebraska,Sarpy County,1,2010,31153,939.3835934369991,10.32287067022079,pop2010,159748
Nebraska,Saunders County,0,2010,31155,903.7401810379715,9.774901278384098,pop2010,20858
Nebraska,Scotts Bluff County,0,2010,31157,449.6648530399098,9.298396145596223,pop2010,37060
Nebraska,Seward County,0,2010,31159,732.5390890102194,10.178620367339164,pop2010,16788
Nebraska,Sheridan County,0,2010,31161,579.2369360042524,8.182612358769283,pop2010,5457
Nebraska,Sherman County,0,2010,31163,719.9275020252575,9.387216416272251,pop2010,3149
Nebraska,Sioux County,0,2010,31165,483.39383697509766,8.120624492334764,pop2010,1312
Nebraska,Stanton County,0,2010,31167,895.8269483778212,8.881395843293932,pop2010,6128
Nebraska,Thayer County,0,2010,31169,755.1409093683416,10.926608421585776,pop2010,5218
Nebraska,Thomas County,0,2010,31171,785.5741281660777,9.470479170481363,pop2010,650
Nebraska,Thurston County,0,2010,31173,848.4617938141324,8.909820243493835,pop2010,6973
Nebraska,Valley County,0,2010,31175,733.5734936817582,9.181096904249076,pop2010,4258
Nebraska,Washington County,0,2010,31177,922.5468677122202,9.809259243865512,pop2010,20276
Nebraska,Wayne County,0,2010,31179,795.4445809258355,8.769202484024895,pop2010,9600
Nebraska,Webster County,0,2010,31181,793.9357958706943,10.448115489699624,pop2010,3814
Nebraska,Wheeler County,0,2010,31183,737.34020194622,8.927692365164708,pop2010,821
Nebraska,York County,1,2010,31185,677.5266643485637,10.225271465802434,pop2010,13645
Nevada,Churchill County,0,2010,32001,208.95124230910616,10.614690495987809,pop2010,24798
Nevada,Clark County,1,2010,32003,295.23461912799354,17.494344040652773,pop2010,1953263
Nevada,Douglas County,0,2010,32005,544.4923290384227,8.68113216860541,pop2010,47038
Nevada,Elko County,0,2010,32007,434.82965143901754,6.732241410523112,pop2010,49074
Nevada,Esmeralda County,0,2010,32009,210.47051783970423,10.911871963739395,pop2010,777
Nevada,Eureka County,0,2010,32011,319.19553900182075,7.605351375073803,pop2010,1995
Nevada,Humboldt County,0,2010,32013,383.1560708475333,8.925543917899235,pop2010,16603
Nevada,Lander County,0,2010,32015,310.7650060708058,8.567457101228165,pop2010,5789
Nevada,Lincoln County,0,2010,32017,379.212072656009,11.922636701617986,pop2010,5362
Nevada,Lyon County,0,2010,32019,252.52760233111937,10.13118138599095,pop2010,52065
Nevada,Mineral County,0,2010,32021,217.06750420846393,9.641641237087018,pop2010,4785
Nevada,Nye County,0,2010,32023,283.315140572137,10.09253614490722,pop2010,43864
Nevada,Pershing County,0,2010,32027,304.68514953361847,10.06831851580116,pop2010,6742
Nevada,Storey County,0,2010,32029,389.2857886866519,9.93279931419774,pop2010,3997
Nevada,Washoe County,1,2010,32031,358.0002461851524,8.632142570100982,pop2010,422035
Nevada,White Pine County,0,2010,32033,385.2532970859791,6.992953002846714,pop2010,10046
Nevada,Carson City,0,2010,32510,589.1626950777494,8.37068588917072,pop2010,55260
New Hampshire,Belknap County,34,2010,33001,1153.1432958675337,8.681429343887523,pop2010,60109
New Hampshire,Carroll County,35,2010,33003,1429.3623638271545,7.508939716386499,pop2010,47810
New Hampshire,Cheshire County,29,2010,33005,1190.4714304178704,8.70272264961435,pop2010,76914
New Hampshire,Coos County,5,2010,33007,1431.13047371753,5.1590350903923206,pop2010,32957
New Hampshire,Grafton County,45,2010,33009,1388.2427042368297,6.711120636882009,pop2010,89105
New Hampshire,Hillsborough County,423,2010,33011,1175.910786547692,9.263776704376818,pop2010,400982
New Hampshire,Merrimack County,109,2010,33013,1126.2896110237418,8.79918209608499,pop2010,146411
New Hampshire,Rockingham County,500,2010,33015,1332.1212012136084,9.942730789510613,pop2010,295306
New Hampshire,Strafford County,137,2010,33017,1367.7425354914878,9.485465192083103,pop2010,123203
New Hampshire,Sullivan County,22,2010,33019,1124.5135971240784,8.366214929002055,pop2010,43720
New Jersey,Atlantic County,124,2010,34001,1152.9934775904605,13.044770170512953,pop2010,274762
New Jersey,Bergen County,166,2010,34003,1250.234619140625,12.709764945201385,pop2010,906748
New Jersey,Burlington County,246,2010,34005,1137.8423329014931,12.88207999352486,pop2010,449174
New Jersey,Camden County,9,2010,34007,1147.3418991501267,13.228586660849082,pop2010,513630
New Jersey,Cape May County,27,2010,34009,1107.2825587073037,13.311561140903207,pop2010,97278
New Jersey,Cumberland County,97,2010,34011,1151.0200018631785,13.295546017195049,pop2010,157200
New Jersey,Essex County,146,2010,34013,1264.971659342448,12.55502070320977,pop2010,784608
New Jersey,Gloucester County,112,2010,34015,1216.0900013316761,13.55115748318759,pop2010,288602
New Jersey,Hudson County,40,2010,34017,1186.643310546875,13.807296223110622,pop2010,636294
New Jersey,Hunterdon County,323,2010,34019,1262.1246509820642,11.536897887646312,pop2010,127343
New Jersey,Mercer County,158,2010,34021,1073.6885637555804,12.728408631824312,pop2010,368043
New Jersey,Middlesex County,134,2010,34023,1135.5693305121529,12.79236854977078,pop2010,811272
New Jersey,Monmouth County,336,2010,34025,1179.1323438102816,12.767576158782582,pop2010,630649
New Jersey,Morris County,479,2010,34027,1311.998393442439,10.979975075557315,pop2010,492706
New Jersey,Ocean County,249,2010,34029,1178.4905092896533,12.662076701637076,pop2010,577651
New Jersey,Passaic County,177,2010,34031,1341.3806640625,11.455282020568848,pop2010,502201
New Jersey,Salem County,30,2010,34033,1224.2801968443628,13.64806375316545,pop2010,65992
New Jersey,Somerset County,204,2010,34035,1185.2895396839488,11.921422308141535,pop2010,324171
New Jersey,Sussex County,399,2010,34037,1176.5313937030262,10.359026305283173,pop2010,148770
New Jersey,Union County,67,2010,34039,1252.8761121961807,12.8037338786655,pop2010,537810
New Jersey,Warren County,188,2010,34041,1239.0839342389788,10.722345284053258,pop2010,108676
New Mexico,Bernalillo County,4,2010,35001,320.3132629394531,12.252958114134437,pop2010,664110
New Mexico,Catron County,0,2010,35003,403.76803003052373,9.33970495971603,pop2010,3741
New Mexico,Chaves County,0,2010,35005,431.81558563446833,15.04175551992948,pop2010,65779
New Mexico,Cibola County,0,2010,35006,347.9370413247077,9.503309024007697,pop2010,27303
New Mexico,Colfax County,0,2010,35007,448.3223996005215,9.089410794086945,pop2010,13739
New Mexico,Curry County,0,2010,35009,506.4003472019784,14.215063840002562,pop2010,48962
New Mexico,De Baca County,0,2010,35011,402.35332395012534,14.557518486307139,pop2010,2016
New Mexico,Do¤a Ana County,0,2010,35013,273.709797290487,16.17760702360661,pop2010,210237
New Mexico,Eddy County,0,2010,35015,463.3629890148946,16.419608389992945,pop2010,53897
New Mexico,Grant County,0,2010,35017,472.22482342636374,13.137285358027407,pop2010,29383
New Mexico,Guadalupe County,0,2010,35019,409.35532690870576,13.507727246252193,pop2010,4688
New Mexico,Harding County,0,2010,35021,446.45264488150644,12.679875025995596,pop2010,688
New Mexico,Hidalgo County,0,2010,35023,333.54078330919003,15.09327409412063,pop2010,4851
New Mexico,Lea County,0,2010,35025,455.6980318359375,16.005768531799315,pop2010,64644
New Mexico,Lincoln County,0,2010,35027,431.73173632409686,12.74920436881023,pop2010,20470
New Mexico,Los Alamos County,0,2010,35028,505.1893711090088,9.518236935138702,pop2010,18012
New Mexico,Luna County,0,2010,35029,274.0203521441966,15.854869332112058,pop2010,25116
New Mexico,McKinley County,0,2010,35031,335.3279501566073,9.425871388505145,pop2010,71766
New Mexico,Mora County,0,2010,35033,521.5820193306765,8.899084451624038,pop2010,4883
New Mexico,Otero County,0,2010,35035,416.24758425040585,14.405521729324438,pop2010,64396
New Mexico,Quay County,0,2010,35037,466.03758979014395,14.336253705627879,pop2010,9050
New Mexico,Rio Arriba County,0,2010,35039,452.2071031943135,7.768075730882842,pop2010,40318
New Mexico,Roosevelt County,0,2010,35041,478.3269800413348,14.688608954157525,pop2010,20011
New Mexico,Sandoval County,0,2010,35043,371.93787159480104,10.28385491404973,pop2010,132367
New Mexico,San Juan County,0,2010,35045,299.3212436277475,10.697968909396462,pop2010,130155
New Mexico,San Miguel County,0,2010,35047,431.51937949760503,11.946544012693575,pop2010,29377
New Mexico,Santa Fe County,1,2010,35049,391.2781066894531,10.237347275870187,pop2010,144503
New Mexico,Sierra County,0,2010,35051,320.54115810674324,14.2345068606428,pop2010,12039
New Mexico,Socorro County,0,2010,35053,289.26538750458553,12.753805712649697,pop2010,17830
New Mexico,Taos County,0,2010,35055,436.6946714395266,6.4691961947653365,pop2010,32906
New Mexico,Torrance County,0,2010,35057,388.0985565500161,11.059106775657417,pop2010,16380
New Mexico,Union County,0,2010,35059,468.7359785846968,11.646533222809381,pop2010,4541
New Mexico,Valencia County,0,2010,35061,253.91226582845053,13.33097334543864,pop2010,76792
New York,Albany County,157,2010,36001,1180.5225219726562,9.286974616434382,pop2010,304005
New York,Allegany County,6,2010,36003,1076.0607828321404,7.707903848680038,pop2010,48986
New York,Bronx County,57,2010,36005,1157.4462585449219,13.81334376335144,pop2010,1388314
New York,Broome County,22,2010,36007,1070.8290852864584,8.538267302513123,pop2010,200428
New York,Cattaraugus County,3,2010,36009,1110.426239150522,7.534663112708806,pop2010,80227
New York,Cayuga County,2,2010,36011,1092.871934521106,8.82621154119802,pop2010,79826
New York,Chautauqua County,3,2010,36013,1135.8791906408362,8.385801570479934,pop2010,134839
New York,Chemung County,1,2010,36015,956.4666177072833,8.53826408232412,pop2010,88947
New York,Chenango County,8,2010,36017,1082.7697975107487,8.051184839850304,pop2010,50332
New York,Clinton County,9,2010,36019,1063.6601578646867,7.9685171823652965,pop2010,82066
New York,Columbia County,220,2010,36021,1157.4500941685267,9.690873768216088,pop2010,63015
New York,Cortland County,4,2010,36023,1143.1737678079044,7.760908850501566,pop2010,49257
New York,Delaware County,8,2010,36025,1258.0583894374006,7.4567920232223255,pop2010,47856
New York,Dutchess County,206,2010,36027,1197.1842275766226,10.00598718203031,pop2010,297687
New York,Erie County,15,2010,36029,1044.1443086726936,8.928261959624148,pop2010,918836
New York,Essex County,24,2010,36031,1180.6904084495616,6.933127478746037,pop2010,39289
New York,Franklin County,7,2010,36033,1145.389402589598,6.682665059616515,pop2010,51582
New York,Fulton County,3,2010,36035,1295.3200032552083,7.7534685134887695,pop2010,55451
New York,Genesee County,0,2010,36037,1002.1265162778705,9.111235972200886,pop2010,60032
New York,Greene County,127,2010,36039,1388.6494454200115,8.513126941995884,pop2010,49115
New York,Hamilton County,1,2010,36041,1239.8620432233654,6.102460930449735,pop2010,4828
New York,Herkimer County,9,2010,36043,1250.3389913094145,6.724163862837463,pop2010,64442
New York,Jefferson County,30,2010,36045,1190.2355474904805,8.17303534916469,pop2010,116595
New York,Kings County,156,2010,36047,1243.8619873046875,13.837008380889893,pop2010,2510073
New York,Lewis County,3,2010,36049,1265.089469909668,6.792338355229451,pop2010,27067
New York,Livingston County,1,2010,36051,979.1660184507017,8.885920917546308,pop2010,65261
New York,Madison County,8,2010,36053,1171.1921886625744,8.087660739535377,pop2010,73400
New York,Monroe County,13,2010,36055,1035.8130424167798,9.638750026537025,pop2010,744647
New York,Montgomery County,23,2010,36057,1225.742499856388,8.975903146407184,pop2010,50288
New York,Nassau County,21,2010,36059,1139.4489517211914,13.409161428610483,pop2010,1341500
New York,New York County,362,2010,36061,1193.4449768066406,13.949453115463257,pop2010,1588494
New York,Niagara County,4,2010,36063,959.8081866177646,9.814890623092651,pop2010,216506
New York,Oneida County,18,2010,36065,1262.829157749069,7.923421142257262,pop2010,234859
New York,Onondaga County,29,2010,36067,1222.6063046662705,8.817621400390847,pop2010,467422
New York,Ontario County,5,2010,36069,1052.9436557476338,9.2084235228025,pop2010,108233
New York,Orange County,241,2010,36071,1256.8274848090277,10.69286727198848,pop2010,373402
New York,Orleans County,0,2010,36073,954.22833251953125,9.678852812449138,pop2010,42847
New York,Oswego County,5,2010,36075,1343.2596376361269,8.615434617707223,pop2010,122154
New York,Otsego County,17,2010,36077,1263.5037485758464,7.79573636111759,pop2010,62225
New York,Putnam County,61,2010,36079,1295.412144252232,10.670698392958869,pop2010,99775
New York,Queens County,118,2010,36081,1173.7179019325658,13.759276339882298,pop2010,2235370
New York,Rensselaer County,148,2010,36083,1171.9981026785715,9.185782568795341,pop2010,159346
New York,Richmond County,34,2010,36085,1131.1866726345486,13.644143634372288,pop2010,469602
New York,Rockland County,99,2010,36087,1289.8361225743447,11.975682781588647,pop2010,312475
New York,St. Lawrence County,33,2010,36089,1183.6469041050873,7.646009809651952,pop2010,111821
New York,Saratoga County,104,2010,36091,1203.357762476781,9.151571683950358,pop2010,220018
New York,Schenectady County,23,2010,36093,1213.8351617628527,9.343516134446666,pop2010,154919
New York,Schoharie County,14,2010,36095,1245.8207055664063,8.18250331878662,pop2010,32666
New York,Schuyler County,4,2010,36097,936.0250786675347,8.358068693251838,pop2010,18302
New York,Seneca County,0,2010,36099,970.6295280456543,9.665343061089516,pop2010,35247
New York,Steuben County,3,2010,36101,939.7453754353073,8.0519021434604,pop2010,98939
New York,Suffolk County,297,2010,36103,1201.7875427587073,12.231784911129061,pop2010,1494744
New York,Sullivan County,38,2010,36105,1305.02363429214,8.525699225339023,pop2010,77443
New York,Tioga County,16,2010,36107,1036.986005859375,8.494520449638367,pop2010,51041
New York,Tompkins County,70,2010,36109,1014.2504238074933,8.341765813424553,pop2010,101726
New York,Ulster County,269,2010,36111,1328.3816277754934,9.391725472400063,pop2010,182374
New York,Warren County,34,2010,36113,1228.0183650562599,7.562740080011715,pop2010,65675
New York,Washington County,115,2010,36115,1134.3929545084636,8.965946677959327,pop2010,63316
New York,Wayne County,1,2010,36117,1071.2492505145328,9.684114251085507,pop2010,93734
New York,Westchester County,114,2010,36119,1208.5095772879465,12.104263728005545,pop2010,950544
New York,Wyoming County,1,2010,36121,1054.8570376026387,7.838366941529877,pop2010,42097
New York,Yates County,1,2010,36123,948.8835085149396,9.0631053071273,pop2010,25360
North Carolina,Alamance County,0,2010,37001,1115.6369185014205,15.22564170143821,pop2010,151551
North Carolina,Alexander County,0,2010,37003,1242.9600004308363,14.379856614505544,pop2010,37272
North Carolina,Alleghany County,1,2010,37005,1220.912945915671,10.604861596051384,pop2010,11145
North Carolina,Anson County,0,2010,37007,1022.912752532959,16.16944787502289,pop2010,26892
North Carolina,Ashe County,2,2010,37009,1117.9730638073336,10.209413343860257,pop2010,27267
North Carolina,Avery County,0,2010,37011,1194.3233457623105,9.46710982467189,pop2010,17738
North Carolina,Beaufort County,0,2010,37013,1365.7744772317526,16.576855119291718,pop2010,47767
North Carolina,Bertie County,0,2010,37015,1378.3385427100027,15.792561971224272,pop2010,21262
North Carolina,Bladen County,0,2010,37017,1150.012427330017,16.477658808231354,pop2010,35179
North Carolina,Brunswick County,2,2010,37019,1426.5254544344816,16.667025898442123,pop2010,108083
North Carolina,Buncombe County,1,2010,37021,1013.4204848206159,11.956311920314159,pop2010,238832
North Carolina,Burke County,0,2010,37023,1199.6244622307854,13.733429676777607,pop2010,90699
North Carolina,Cabarrus County,1,2010,37025,1125.8501658121745,15.710974391301473,pop2010,178687
North Carolina,Caldwell County,0,2010,37027,1228.6351285367398,13.546193071313807,pop2010,83002
North Carolina,Camden County,1,2010,37029,1354.4988653009589,15.786064451391047,pop2010,9997
North Carolina,Carteret County,0,2010,37031,1410.339584507893,16.905744395305202,pop2010,66749
North Carolina,Caswell County,0,2010,37033,1193.902967453003,14.776981770992279,pop2010,23697
North Carolina,Catawba County,0,2010,37035,1179.7303509628564,14.673530729193436,pop2010,154332
North Carolina,Chatham County,3,2010,37037,1067.6425663659331,15.358874198493607,pop2010,63785
North Carolina,Cherokee County,0,2010,37039,1401.9299926757812,12.949219279819065,pop2010,27426
North Carolina,Chowan County,0,2010,37041,1429.7195490056818,15.930695186961781,pop2010,14753
North Carolina,Clay County,0,2010,37043,1295.1510304418102,12.06402298499798,pop2010,10574
North Carolina,Cleveland County,1,2010,37045,1105.7667738391508,14.790679424039778,pop2010,98039
North Carolina,Columbus County,0,2010,37047,1145.3413896769503,16.59596625557781,pop2010,57967
North Carolina,Craven County,1,2010,37049,1435.0707044099506,16.56622550362035,pop2010,103919
North Carolina,Cumberland County,2,2010,37051,1074.2813831085855,16.491840382839772,pop2010,320254
North Carolina,Currituck County,0,2010,37053,1281.3225409325132,15.885710087228329,pop2010,23651
North Carolina,Dare County,0,2010,37055,1367.872469815341,15.994475141748206,pop2010,33980
North Carolina,Davidson County,0,2010,37057,1104.8566193451752,14.899217334953514,pop2010,162898
North Carolina,Davie County,0,2010,37059,1186.7823951357886,14.285380976540702,pop2010,41321
North Carolina,Duplin County,0,2010,37061,1318.650002122962,15.982787687882134,pop2010,58710
North Carolina,Durham County,0,2010,37063,1053.3327153523762,15.193988780180613,pop2010,270798
North Carolina,Edgecombe County,0,2010,37065,1181.7365264892578,15.777891808085972,pop2010,56609
North Carolina,Forsyth County,1,2010,37067,1223.7160506987236,14.498728308879153,pop2010,351399
North Carolina,Franklin County,0,2010,37069,1106.8570760091145,15.336373850504557,pop2010,60821
